trail,badlands,beach,boardwalk,botanical_garden,bridge,canal/natural,cemetery,cliff,coast,creek,dam,desert/sand,desert_road,driveway,farm,field,field_road,forest,forest_path,golf_course,highway,hot_spring,islet,japanese_garden,lagoon,lake/natural,lawn,marsh,mountain,mountain_path,ocean,orchard,picnic_area,pond,river,sky,swamp,swimming_hole,trench,valley,vineyard,waterfall,watering_hole,young_forest,elevation,length,cluster
Tawasentha Park Loop,0,0,0.046408838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056079412,0.176426876,0,0,0,0,0,0,0,0,0,0,0.005422566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003745758,0.005188679,2
Teal Trail Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010291977,0,0,0,0.114625261,0,0.032371583,0,0,0,0,0,0.215188055,0,0,0,0,0,0.018285429,0,0,0,0,0.011119761,0.011556604,2
Teatown Lake Trail,0,0,0,0,0,0,0,0,0,0.122528208,0,0,0,0,0,0,0,0.219950671,0.108914254,0,0,0,0,0.071970706,0,0.214709129,0,0.21005645,0,0,0,0,0,0.703029058,0.2750605,0,0.18435971,0,0,0,0,0,0,0,0.001395479,0.006367925,3
Teatown Lake Trail,0,0,0,0,0,0,0,0,0,0.122528208,0,0,0,0,0,0,0,0.219950671,0.108914254,0,0,0,0,0.071970706,0,0.214709129,0,0.21005645,0,0,0,0,0,0.703029058,0.2750605,0,0.18435971,0,0,0,0,0,0,0,0.000954801,0.004009434,3
Terrel River Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148125146,0,0,0.140034149,0,0.376923078,0,0,0,0,0,0,0,0,0,0,0.026323807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000616948,0.006367925,2
Thayer Hill Loop,0,0,0.024495033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093468671,0.630062852,0,0,0,0,0,0,0,0,0,0,0.090772144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005097169,0.006367925,4
The Basher Kill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125041346,0.120101251,0,0,0,0,0,0,0,0.312459808,0,0,0,0,0,0.116216354,0,0,0.022392682,0,0.001057626,0.013679245,3
The Bloomingdale Bog Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609222242,0.037804664,0,0.067268851,0,0,0,0,0,0.148445663,0,0,0,0,0,0,0,0,0.066124478,0,0.005493779,0.045518868,3
The Bristol Hills Trail,0,0,0,0.053937709,0,0,0,0,0,0,0,0,0,0,0,0.056480381,0,0.49060388,0,0,0,0,0,0.140707494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064272232,0,0,0.089756985,0.029055334,0.028066038,4
The Bristol Hills Trail,0,0,0,0.053937709,0,0,0,0,0,0,0,0,0,0,0,0.056480381,0,0.49060388,0,0,0,0,0,0.140707494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064272232,0,0,0.089756985,0.026117485,0.028066038,4
The County Line Lakes Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40903671,0.290594432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016525405,0.016509434,4
The Crossings of Colonie Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581071583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315147086,0.001439546,0.008962264,2
The Dix Range to Macomb and Dix Mountain,0,0,0,0,0,0,0,0.045247087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310322063,0.532624031,0,0,0,0,0,0,0,0,0,0.382333603,0,0,0,0,0.080423638,0.037028302,0
The Flume Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05158082,0,0.029890858,0,0,0,0,0,0.064744675,0.122520506,0,0.162124244,0,0,0,0,0,0,0,0.006404513,0.005660377,2
The Green-Wood Cemetery,0,0,0,0,0,0,0.240832848,0,0,0,0,0,0,0,0.001744432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031692502,0,0,0,0,0,0,0,0,0.001972181,0,0,0.167553787,0.002599997,0.004716981,2
The IBM Glen Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003483354,0,0.180882711,0.136089348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007080218,0.008490566,2
The Labyrinth Trail,0.083007791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113532175,0,0,0,0,0,0,0,0,0,0,0.208921161,0,0,0,0.059153002,0.004274571,0.002358491,2
The Old 'Put' Path Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397147146,0,0,0.013974729,0,0.119476352,0,0.004232387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008769482,0.030896226,2
The Pinnacle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239299078,0,0,0,0,0,0,0,0,0,0,0.099330296,0,0,0,0,0,0,0,0,0,0,0.200457121,0,0,0,0.052207092,0.00703615,0.003537736,2
The Timp  Bald Mountain and Dunderberg Mountain Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036348519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227352073,0,0,0,0,0,0,0,0,0,0.495686795,0,0,0,0,0.027072286,0.016981132,0
The Trapps,0.033017096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096870986,0.06538464,0,0,0,0,0,0,0,0,0,0.224457409,0,0,0,0,0.007418071,0.014858491,0
The Wild Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104268296,0,0.065322092,0,0,0,0,0,0.082150306,0.073037468,0,0.056408437,0,0,0,0,0,0,0,0.001204518,0.002122642,2
The Wolfjaws via Range Trail and John's Brook Trail,0,0,0,0,0,0,0,0,0,0.050378967,0,0,0,0,0,0,0,0,0,0,0,0.040660487,0,0,0,0,0,0,0,0,0,0,0,0,0.032001784,0,0,0.119734714,0,0,0,0.031209473,0,0,0.079806689,0.035377358,2
Thomas Cole Mountain via Black Dome Range Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07357949,0,0,0,0,0,0,0,0,0,0,0.108104627,0,0,0,0,0,0,0,0,0,0.269854618,0,0,0,0.196613252,0.031552507,0.013679245,0
Thompson Park Trails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050086511,0,0,0,0.232908317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035045469,0,0,0,0.218396921,0.001924292,0.006839623,2
Thompson Pond Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032515632,0,0,0,0,0,0,0.05092967,0,0,0,0.243451091,0,0,0.01621332,0,0,0.006559615,0,0.001101694,0.006367925,2
Thousand Acre Swamp Trail,0,0,0,0,0,0,0,0.015239848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023424753,0.070274997,0,0,0,0,0,0,0,0,0,0.008238794,0,0,0,0,0.001101694,0.006839623,2
Three Sisters Trail,0,0,0.055482727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650898662,0.229245272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007564963,0.005660377,4
Tibbetts Brook Park Loop Trail,0,0,0,0,0,0,0,0,0,0.04003798,0,0,0,0,0,0,0,0.066292619,0.197035941,0,0,0,0,0.589542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056623467,0.001483614,0.005188679,2
Tifft Nature Preserve Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045657721,0,0.08694347,0,0,0,0,0,0.148295888,0.073202507,0,0,0,0,0,0,0,0.025610266,0,4.41E-05,0.004481132,2
Tillman Road Wildlife Management Area - Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1190996,0.183951684,0,0,0,0.033683399,0,0,0,0,0,0,0,0,0,0,0,0.058537677,0,0,0,0,0,0,0,0,0,0,0,0,0.000279096,0.005660377,2
Timp Torne Blue Trail and R-D Red Trail Loop,0.204203412,0,0,0,0,0,0,0,0,0,0,0,0.164884195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09335052,0,0,0,0,0,0,0,0,0,0,0.731578776,0,0,0,0,0.016525405,0.00990566,0
Timp Torne Loop Trail,0,0,0,0,0,0,0,0,0.062085067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209456588,0,0,0,0,0,0,0,0,0,0,0.149188765,0,0,0,0.239738985,0,0,0,0,0.026264377,0.016037736,2
Timp-Torne Trail and Dunderberg Spiral Railway and Loop,0,0,0,0,0,0,0,0,0,0.018431518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027407932,0,0,0,0,0,0.018450363,0,0,0,0,0,0.121721883,0,0,0,0,0.0140723,0.009433962,2
Tinker Nature Park Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052861744,0,0.02310085,0,0,0,0,0,0.062062449,0.012392419,0,0.347352643,0,0,0,0,0,0,0,0.000470056,0.00259434,2
Tirrell Pond Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273182354,0,0.2721509,0.2601907,0,0,0.046814012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011604507,0.020283019,3
Tivoli Bays Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069176302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722348,0,0,0,0.087862998,0.006360445,0.012735849,2
Tongue Mountain Range and Northwest Bay Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353320105,0.065620185,0,0,0.145219942,0,0,0,0,0,0,0,0,0,0,0.505163591,0,0,0,0,0.044229329,0.029716981,0
Tongue Traverse (Six Mountains),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104463825,0,0,0.132527204,0,0,0,0,0,0.130583718,0,0,0,0,0.38287379,0,0,0,0,0.049634972,0.038679245,0
Torne Mount Ivy Trail,0,0,0,0,0,0,0,0,0,0.064369426,0,0,0,0,0,0,0,0.552074525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011862788,0,0,0,0,0,0,0,0,0,0,0.044420289,0.037735849,4
Towpath Trail Loop,0,0,0,0,0,0,0,0,0,0.071824608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052204667,0,0.086756801,0,0,0,0,0,0,0.167495347,0,0.171068135,0,0,0,0,0,0,0,0.001204518,0.004716981,3
Trapps  Coxing and Millbrook Ridge Trail Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158452574,0,0,0,0,0,0,0,0,0,0,0.137187442,0,0,0,0,0,0,0,0,0,0.133517375,0,0,0,0.224471519,0.014307328,0.014386792,2
Treadway Mountain Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024222128,0,0.158510222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192285142,0,0,0,0.292447986,0.014013543,0.010613208,2
Triangle  White Bar  and Nurian Trail,0,0,0,0,0,0,0,0,0,0,0,0.031742416,0.522471957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810024,0,0,0,0,0,0,0,0,0,0,0.628482164,0,0,0,0,0.023708448,0.022877358,0
Trillium Trail Loop,0,0,0,0,0,0,0,0,0,0.006265106,0,0,0,0,0,0,0,0.199396538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021205658,0,0,0.119067093,0,0,0,0,0,0.035300113,0,0.001968359,0.00259434,2
Trout Pond and Mud Pond Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068602931,0,0,0,0.408865833,0,0,0.018471069,0,0,0,0,0,0.282389206,0,0,0,0,0.05649648,0,0,0,0,0.024384153,0.017688679,3
Tryon Park Loop,0,0,0,0.111270893,0,0,0,0,0,0,0,0,0,0,0,0.097115038,0,0.738041934,0.158623754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004421464,0.006132075,4
Turkey Mountain Trail,0,0,0,0,0,0,0,0.04172848,0.092352725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035100509,0,0,0,0,0,0,0,0,0.194436517,0,0,0,0,0.006889258,0.005188679,2
Turkey Point from Ulster Landing,0,0.196968257,0,0,0,0,0,0,0.028221343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109984644,0,0,0,0,0.046172211,0,0,0,0,0.057466549,0,0,0,0,0,0,0,0,0.00606666,0.005424528,2
Tusten Mountain Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457209278,0,0,0,0,0,0,0,0,0,0,0.062213973,0,0,0,0,0,0,0,0,0,0,0.088136616,0,0,0,0.138041295,0.005684739,0.003773585,4
Twin Mountain and Indian Head Mountain via Devil's Path,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353272992,0,0,0,0,0,0,0,0,0,0,0.730955752,0,0,0,0,0.034446289,0.018632075,0
Twin Mountain and Jimmy Dolan Notch Overlook via Pecoy Notch and Devil's Path,0,0,0,0,0,0,0,0,0,0.170291851,0,0,0,0,0,0,0,0.080321373,0,0,0,0,0,0,0,0,0,0,0.157750591,0,0,0,0,0,0.010413482,0,0,0,0,0,0,0.027989113,0,0,0.035900524,0.015566038,2
Twin Mountain and Sugarloaf Mountain Loop Trail,0,0,0,0,0,0,0,0,0,0.084999687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006376893,0,0,0,0,0,0.031087561,0,0,0,0,0,0.029596575,0,0,0.004963735,0,0.051706156,0.020990566,2
Two Rivers Yellow  Red  and Green Trail via Waverly Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024886758,0,0.100667866,0.408232307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210032758,0,0,0,0,0,0,0,0.006492648,0.008018868,4
Uplands Hiking Trail,0,0,0,0,0,0,0,0,0,0.5362028,0,0,0,0,0,0,0,0,0,0,0,0.125493253,0,0,0,0,0,0,0.067027215,0,0,0,0,0,0.091364851,0,0,0,0,0,0,0,0,0,0.002071184,0.00259434,1
Upper and Lower Wolfjaw Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151646041,0,0,0,0,0,0,0,0,0,0,0.126639658,0,0,0,0,0,0,0,0,0,0,0.159951694,0,0,0,0,0.057581856,0.025707547,2
Urbana State Forest Trails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063870686,0,0.19760684,0,0,0,0,0,0,0,0,0.0768639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008901685,0.010141509,2
Ushers Road State Forest Trail,0,0,0,0,0,0,0,0,0,0.061678115,0,0,0,0,0,0,0,0.430180103,0.244632335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28569192,0,0,0,0,0,0,0.024960193,0.000425988,0.004716981,4
Utica Marsh Canalway Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104826707,0,0,0,0,0.020038845,0.305441422,0,0,0.052326382,0,0,0,0,0,0.105910749,0,0.002203387,0.031839623,2
Valentine Flats Trail,0,0,0,0,0,0,0,0,0,0.140530163,0,0,0,0,0,0,0,0,0,0,0,0.304562672,0,0,0,0,0,0,0,0,0,0,0,0,0.162581535,0,0,0.05169102,0,0,0,0,0.016366421,0,0.002835025,0.003537736,2
Valley Stream State Park,0,0.078117765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263780809,0.075094695,0,0,0,0,0,0,0,0.238347014,0.146661867,0,0,0,0,0,0,0,0,0,0.000425988,0.006367925,3
Valley View Loop,0,0,0,0.149778001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547068295,0.18697371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215932,0.007075472,4
Van Cortlandt Park Trail,0,0,0,0.049135641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097535144,0,0.046340417,0,0,0,0,0,0.199083652,0,0,0.123571314,0,0,0,0,0,0,0,0.007990951,0.023820755,2
Van Dusen Preserve Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163527472,0,0,0,0,0,0,0,0,0,0,0.041782878,0.033607003,0,0,0,0,0,0,0,0,0,0.037951777,0,0,0,0.034558191,0.007418071,0.00495283,2
Van Lone Hill Loop Trail,0,0,0,0,0,0,0,0,0,0.327674573,0,0,0,0,0,0,0,0.430349028,0.159872616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148400071,0,0,0,0,0,0,0,0.013925408,0.013679245,4
Vanderbilt Mansion Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191908,0,0,0,0.648923357,0,0,0,0,0,0,0.193051382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003025985,0.005896226,2
Vanderbilt Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041718881,0.487302605,0,0,0.11295771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003275703,0.009433962,2
Vassar Farm Loop,0,0,0.196042475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006892295,0.127311189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039777589,0.003995476,0.009669811,2
Venus Bath from Winter Clove Inn,0,0,0,0,0,0,0,0,0,0.259242366,0,0,0,0,0,0,0,0,0,0,0,0.02741671,0,0,0,0,0,0,0.012416126,0,0,0,0,0,0.074844721,0,0,0,0,0,0,0.311700107,0,0,0.001777399,0.002358491,1
Vernooy Falls Trail,0,0,0,0,0,0,0,0,0,0.631750969,0,0,0,0,0,0,0,0,0,0,0,0.162439672,0,0,0,0,0,0,0.021456592,0,0,0,0,0,0.17074862,0,0,0.189393369,0,0,0,0,0,0,0.00938643,0.007783019,1
Vernooykill Falls via Long Path,0,0,0,0,0,0,0,0,0,0.655957076,0,0,0,0,0,0,0,0,0,0,0,0.187807715,0,0,0,0,0,0,0,0,0,0,0,0,0.19111679,0,0,0.055425177,0,0,0,0.117920793,0,0,0.001924292,0.00495283,1
Virgil Mountain Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217499214,0.130450746,0.259280857,0,0,0,0,0,0,0,0,0,0,0.147787238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011119761,0.010849057,2
Vischer Ferry Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054591376,0,0.085912979,0.119748647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019096,0.009198113,2
Vly Mountain and Bearpen Trail,0.045241314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047191678,0,0,0,0,0,0,0.052897668,0,0,0,0.166735321,0,0,0,0,0.029628215,0.014858491,2
Vroman's Nose Loop Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47789419,0,0,0,0.602215377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225893816,0,0,0,0,0.006360445,0.003066038,2
Wading River Road Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30501948,0,0,0.132511627,0,0.471141736,0,0,0,0,0,0,0,0,0,0,0.075591186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145761,0.008726415,2
Walden-Walkill Valley Rail Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712995629,0,0,0.177615164,0,0.803220037,0,0,0,0,0,0,0,0,0,0,0.00974475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001865535,0.013679245,4
Walking Dunes Trail,0,0.321461404,0,0,0,0,0,0.009163169,0.140836292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058345866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866666,0.006367925,2
Walkway Over the Hudson,0,0.179573937,0,0,0.146392191,0,0,0,0.122086605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149279523,0,0,0,0,0,0,0,0,0.196171956,0,0,0,0,0,0,0,0,0,0.008519764,0.012028302,3
Walkway Over the Hudson Loop,0,0,0,0,0.278453549,0.142343827,0,0,0,0,0.214341166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281677977,0,0,0,0,0,0,0,0,0,0.006404513,0.009433962,3
Wallkill Valley Rail Trail  New Paltz to Rosendale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121772442,0,0.12743222,0,0.750749261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103437279,0,0,0,0,0.00351073,0.033962264,2
Walton Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213573419,0,0.073155146,0,0,0,0,0,0.182127433,0.118489643,0,0.304909535,0,0,0,0,0,0,0,8.81E-05,0.003301887,3
Ward Pound Ridge Green Trail Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248933944,0.143090745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370411428,0,0,0,0,0,0,0,0.004818074,0.008254717,4
Ward Pound Ridge Marsh Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344086,0.269810763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147951668,0,0,0,0,0,0,0,0,0,0,0,0.004083611,0.006132075,4
Warren County Bike Trail,0,0,0,0,0,0,0,0,0,0,0.015103517,0,0,0,0,0,0.354631679,0,0,0.140557725,0,0.050644647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007478834,0,0,0,0,0.009342362,0.036084906,2
Washington Grove and Cobbs Hill Reservoir Loop,0,0,0.001551766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015699874,0.1846326,0,0,0,0,0,0,0,0,0,0,0.010770405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001439546,0.003773585,2
Watch Hill Trail,0,0,0,0,0.034652909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030838876,0,0,0,0,0,0,0,0,0,0,0,0.069955911,0.013146878,0.008254717,2
Waterfall Overlook via Riverside and Upland Trail Loop,0,0,0,0,0,0,0,0,0,0.284829804,0,0,0,0,0,0,0,0.144044381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076728056,0,0,0,0,0,0,0.045037238,0,0,0.00293785,0.004716981,1
Waterfalls of Zoar Valley Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21755787,0,0.10181423,0,0,0,0,0,0,0,0,0,0,0.05433543,0,0,0,0,0,0,0,0,0,0.030994276,0,0,0,0,0.002203387,0.009198113,2
Waterman Conservation Education Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153427021,0.178589601,0,0,0,0,0.078671808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11093841,0.004333328,0.006132075,2
Watkins Glen Indian Trail,0,0,0,0,0,0,0,0,0,0.211999555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074516218,0,0,0,0,0,0,0,0,0,0,0,0,0.37314222,0,0,0.00606666,0.004481132,1
Watkins Glen South Rim Trail,0,0,0,0,0,0,0,0,0,0.226374384,0,0,0,0,0,0.008973645,0,0,0,0,0,0,0,0,0,0,0,0.024336788,0,0,0,0,0,0.101272878,0,0,0,0,0,0,0,0,0.008203359,0,0.008372872,0.006132075,2
Webster Hojack Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809693579,0.373275994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002497172,0.023349057,4
Wellesley Island State Park,0,0.093664324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.251271002,0.116769321,0,0,0,0,0,0,0,0,0.173031963,0,0,0,0,0,0,0,0,0,0.002644065,0.005424528,3
Wells Falls,0,0,0,0,0,0,0,0,0,0.255155146,0.684048744,0,0,0,0,0,0,0,0,0,0,0.093397463,0,0,0,0,0,0,0,0,0,0,0,0,0.146256389,0,0,0,0,0,0,0.460893367,0,0,0.000616948,0.000471698,1
Welwyn Preserve County Park Loop,0,0,0,0.218039201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058762089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175253332,0.003025985,0.005660377,2
Wertheim National Wildlife Refuge Trail,0,0,0,0,0,0.060329565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154246729,0,0.205144313,0,0,0,0,0,0,0.182615527,0,0.145802541,0,0,0,0,0,0,0,0.000719773,0.00754717,3
Wesley Hill Nature Preserve Red Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125873927,0,0.075508718,0,0,0,0,0,0.371045911,0.077522144,0,0.10499915,0,0,0,0,0,0,0,0.005625982,0.005660377,3
West Bay Loop,0,0,0,0,0,0,0.235740712,0,0,0,0,0,0,0,0,0.109722276,0,0.944861451,0.169004085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004671181,0.005188679,4
West Branch Ausable River Falls,0,0,0,0,0,0,0,0,0,0.614015509,0,0,0,0,0,0,0,0,0,0,0,0.408166933,0,0,0,0,0,0,0.154580063,0,0,0,0,0,0,0,0,0,0,0,0,0.145068235,0,0,0.000279096,0.000471698,1
West Branch Sacandaga Gorge,0,0,0,0,0,0,0,0,0,0.624346465,0,0,0,0,0,0,0,0,0,0,0,0.171088072,0,0,0,0,0,0,0.012306641,0,0,0,0,0,0.28793126,0,0,0.096683275,0,0,0,0,0,0,0.017289246,0.033018868,1
West Canada Lakes Trail,0,0,0,0,0,0,0,0,0,0.442914829,0,0,0,0,0,0,0,0.321285126,0,0,0,0,0,0.298790947,0,0,0,0,0,0,0,0,0,0,0,0,0.471006786,0,0,0,0,0,0,0,0.025059859,0.036320755,1
West Hill Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109477663,0,0,0,0,0,0,0,0.123676066,0,0.067672915,0,0,0,0,0,0.359399843,0,0,0.860822348,0,0,0,0,0,0,0,0.015173994,0.011084906,3
